data,denominazione_regione,nuovi_positivi,totale_casi,ricoverati_con_sintomi,ingressi_terapia_intensiva,tamponi
2020-12-04,Piemonte,2132,175063,4351,3.0,1640659
2020-12-04,Puglia,1419,60668,1596,42.0,822261
2020-12-04,Sardegna,551,23429,591,8.0,389753
2020-12-04,Sicilia,1365,69227,1431,12.0,1002839
2020-12-04,Toscana,1071,106875,1418,16.0,1620101
2020-12-04,Umbria,168,24684,327,4.0,431783
2020-12-04,Valle d'Aosta,27,6646,109,0.0,55280
2020-12-04,Veneto,3708,158198,2477,22.0,2854574
2020-12-05,Abruzzo,376,29980,675,3.0,433771
2020-12-05,Basilicata,131,8859,134,0.0,159770
2020-12-05,Calabria,306,18197,379,0.0,378383
2020-12-05,Campania,1521,163741,1558,0.0,1677237
2020-12-05,Emilia-Romagna,1964,131973,2707,12.0,2211300
2020-12-05,Friuli Venezia Giulia,755,34765,640,4.0,762058
2020-12-05,Lazio,1783,128623,3075,15.0,2332438
2020-12-05,Liguria,314,53475,897,3.0,622736
2020-12-05,Lombardia,3148,426696,6554,26.0,4253306
2020-12-05,Marche,418,31950,506,0.0,429447
2020-12-05,Molise,152,5250,61,0.0,97120
2020-12-05,Piemonte,1456,176519,4276,36.0,1655759
2020-12-05,Puglia,1884,62552,1576,23.0,832380
2020-12-05,Sardegna,464,23893,607,2.0,393050
2020-12-05,Sicilia,1240,70467,1400,12.0,1013714
2020-12-05,Toscana,769,107644,1373,13.0,1633330
2020-12-05,Umbria,226,24910,330,8.0,435623
2020-12-05,Valle d'Aosta,46,6692,107,0.0,55696
2020-12-05,Veneto,3607,161805,2489,31.0,2870960
2020-12-06,Abruzzo,294,30274,667,2.0,438472
2020-12-06,Basilicata,81,8940,119,0.0,161355
2020-12-06,Calabria,340,18537,390,5.0,381305
2020-12-06,Campania,1552,165293,1916,0.0,1696550
2020-12-06,Emilia-Romagna,1788,133761,2736,12.0,2222471
2020-12-06,Friuli Venezia Giulia,702,35467,652,7.0,768285
2020-12-06,Lazio,1632,130255,3136,20.0,2351951
2020-12-06,Liguria,304,53779,868,5.0,625828
2020-12-06,Lombardia,2413,429109,6372,29.0,4279332
2020-12-06,Marche,443,32393,518,0.0,433239
2020-12-06,Molise,36,5286,56,1.0,97854
2020-12-06,Piemonte,1269,177788,4239,15.0,1665145
2020-12-06,Puglia,1789,64341,1613,11.0,839673
2020-12-06,Sardegna,293,24186,616,1.0,397621
2020-12-06,Sicilia,1022,71489,1367,8.0,1021846
2020-12-06,Toscana,753,108397,1360,9.0,1645472
2020-12-06,Umbria,234,25144,332,3.0,438511
2020-12-06,Valle d'Aosta,34,6726,102,0.0,55973
2020-12-06,Veneto,3444,165249,2508,21.0,2885378
2020-12-07,Abruzzo,124,30398,678,5.0,440108
2020-12-07,Basilicata,106,9046,124,0.0,162068
2020-12-07,Calabria,175,18712,382,1.0,382781
2020-12-07,Campania,1060,166353,1840,0.0,1708880
2020-12-07,Emilia-Romagna,1891,135651,2805,10.0,2232336
2020-12-07,Friuli Venezia Giulia,359,35826,665,2.0,772266
2020-12-07,Lazio,1372,131627,3209,14.0,2367867
2020-12-07,Liguria,128,53907,867,2.0,627252
2020-12-07,Lombardia,1562,430671,6362,26.0,4296089
2020-12-07,Marche,145,32538,518,3.0,434639
2020-12-07,Molise,52,5338,52,0.0,98821
2020-12-07,Piemonte,911,178699,4243,6.0,1675897
2020-12-07,Puglia,1001,65342,1608,14.0,843494
2020-12-07,Sardegna,366,24552,619,6.0,400260
2020-12-07,Sicilia,918,72407,1387,9.0,1030232
2020-12-07,Toscana,593,108990,1365,9.0,1653284
2020-12-07,Umbria,65,25209,338,2.0,438888
2020-12-07,Valle d'Aosta,22,6748,105,2.0,56194
2020-12-07,Veneto,2550,167799,2529,28.0,2894641
2020-12-08,Abruzzo,312,30710,658,4.0,444065
2020-12-08,Basilicata,59,9105,121,0.0,162939
2020-12-08,Calabria,155,18867,376,2.0,384990
2020-12-08,Campania,1080,167433,1898,0.0,1721240
2020-12-08,Emilia-Romagna,1624,137270,2781,21.0,2248912
2020-12-08,Friuli Venezia Giulia,658,36484,658,8.0,778693
2020-12-08,Lazio,1501,133128,3091,30.0,2384802
2020-12-08,Liguria,266,54173,841,3.0,631209
2020-12-08,Lombardia,1656,432327,6187,26.0,4312365
2020-12-08,Marche,293,32831,514,6.0,438149
2020-12-08,Molise,43,5381,50,0.0,99517
2020-12-08,Piemonte,952,179651,4124,4.0,1687411
2020-12-08,Puglia,915,66257,1605,17.0,853140
2020-12-08,Sardegna,226,24778,616,1.0,403381
2020-12-08,Sicilia,1148,73555,1374,15.0,1040198
2020-12-08,Toscana,428,109418,1335,13.0,1661394
2020-12-08,Umbria,135,25344,318,4.0,442893
2020-12-08,Valle d'Aosta,18,6766,96,0.0,56474
2020-12-08,Veneto,3145,170944,2529,35.0,2910230
2020-12-09,Abruzzo,264,30974,666,2.0,446996
2020-12-09,Basilicata,35,9140,123,0.0,163306
2020-12-09,Calabria,139,19006,374,2.0,387883
2020-12-09,Campania,1361,168794,1852,0.0,1737112
2020-12-09,Emilia-Romagna,1079,138348,2857,8.0,2259395
2020-12-09,Friuli Venezia Giulia,633,37117,663,5.0,783883
2020-12-09,Lazio,1297,134425,3109,20.0,2398526
2020-12-09,Liguria,191,54364,841,4.0,633457
2020-12-09,Lombardia,1233,433560,5727,24.0,4326540
2020-12-09,Marche,229,33060,518,2.0,440236
2020-12-09,Molise,14,5395,49,0.0,99988
2020-12-09,Piemonte,906,180557,4102,8.0,1697990
2020-12-09,Puglia,917,67174,1639,22.0,855898
2020-12-09,Sardegna,253,25031,621,4.0,405424
2020-12-09,Sicilia,753,74308,1374,18.0,1047211
2020-12-09,Toscana,505,109923,1347,12.0,1671272
2020-12-09,Umbria,89,25433,323,2.0,443349
2020-12-09,Valle d'Aosta,17,6783,90,4.0,56847
2020-12-09,Veneto,2427,173371,2551,14.0,2921028
2020-12-10,Abruzzo,227,31201,657,6.0,449788
2020-12-10,Basilicata,46,9186,122,2.0,163918
2020-12-10,Calabria,169,19175,370,1.0,390615
2020-12-10,Campania,1198,169992,1789,0.0,1751218
2020-12-10,Emilia-Romagna,1453,139800,2845,17.0,2276951
2020-12-10,Friuli Venezia Giulia,672,37789,652,5.0,792239
2020-12-10,Lazio,1488,135913,3036,19.0,2414442
2020-12-10,Liguria,320,54684,822,3.0,637449
2020-12-10,Lombardia,2093,435653,5613,62.0,4350769
2020-12-10,Marche,323,33383,501,5.0,443307
2020-12-10,Molise,22,5417,53,1.0,100381
2020-12-10,Piemonte,974,181531,4069,14.0,1712408
2020-12-10,Puglia,1332,68506,1600,29.0,867066
2020-12-10,Sardegna,248,25279,610,6.0,409587
2020-12-10,Sicilia,1059,75367,1342,21.0,1056737
2020-12-10,Toscana,517,110440,1323,11.0,1680849
2020-12-10,Umbria,182,25615,310,5.0,447196
2020-12-10,Valle d'Aosta,18,6801,98,0.0,57189
2020-12-10,Veneto,4197,177568,2606,42.0,2941145
2020-12-11,Abruzzo,262,31463,647,5.0,453936
2020-12-11,Basilicata,104,9290,116,1.0,164832
2020-12-11,Calabria,158,19333,365,2.0,393096
2020-12-11,Campania,1340,171332,1828,0.0,1769241
2020-12-11,Emilia-Romagna,1211,141010,2812,18.0,2294410
2020-12-11,Friuli Venezia Giulia,843,38632,644,8.0,800671
2020-12-11,Lazio,1230,137143,3026,19.0,2429359
2020-12-11,Liguria,340,55024,803,4.0,642156
2020-12-11,Lombardia,2938,438591,5417,26.0,4383640
2020-12-11,Marche,483,33866,490,5.0,448004
2020-12-11,Molise,73,5490,50,2.0,101503
2020-12-11,Piemonte,1553,183084,4005,7.0,1730912
2020-12-11,Puglia,1813,70319,1595,17.0,878289
2020-12-11,Sardegna,198,25477,595,5.0,413872
2020-12-11,Sicilia,999,76366,1280,15.0,1066271
2020-12-11,Toscana,657,111097,1268,13.0,1693046
2020-12-11,Umbria,219,25834,314,7.0,450723
2020-12-11,Valle d'Aosta,11,6812,88,0.0,57448
2020-12-11,Veneto,3883,181451,2566,51.0,2957445
2020-12-12,Abruzzo,277,31740,631,3.0,458795
2020-12-12,Basilicata,85,9375,114,0.0,165936
2020-12-12,Calabria,235,19568,352,1.0,395770
2020-12-12,Campania,1414,172746,1794,0.0,1788904
2020-12-12,Emilia-Romagna,1807,142816,2813,14.0,2312385
2020-12-12,Friuli Venezia Giulia,884,39516,654,8.0,809115
2020-12-12,Lazio,1194,138337,2969,14.0,2445445
2020-12-12,Liguria,263,55287,782,4.0,646433
2020-12-12,Lombardia,2736,441327,5289,26.0,4412793
2020-12-12,Marche,451,34317,487,2.0,452143
2020-12-12,Molise,72,5562,56,1.0,102658
2020-12-12,Piemonte,1443,184527,3857,6.0,1749139
2020-12-12,Puglia,1478,71797,1587,26.0,888498
2020-12-12,Sardegna,168,25645,586,5.0,417034
2020-12-12,Sicilia,1016,77382,1243,16.0,1075330
2020-12-12,Toscana,574,111671,1221,11.0,1705743
2020-12-12,Umbria,211,26045,301,0.0,453903
2020-12-12,Valle d'Aosta,25,6837,76,0.0,57784
2020-12-12,Veneto,5098,186549,2609,54.0,2981631
2020-12-13,Abruzzo,344,32084,622,4.0,463653
2020-12-13,Basilicata,50,9425,115,3.0,166772
2020-12-13,Calabria,228,19796,339,4.0,397949
2020-12-13,Campania,1219,173965,1804,0.0,1806223
2020-12-13,Emilia-Romagna,1940,144755,2819,14.0,2323522
2020-12-13,Friuli Venezia Giulia,573,40089,655,3.0,815900
2020-12-13,Lazio,1339,139676,2937,16.0,2460260
2020-12-13,Liguria,331,55618,768,4.0,649185
2020-12-13,Lombardia,2335,443662,5159,24.0,4438316
2020-12-13,Marche,481,34798,476,4.0,456349
2020-12-13,Molise,119,5681,56,0.0,103945
2020-12-13,Piemonte,1011,185538,3835,6.0,1757469
2020-12-13,Puglia,1175,72972,1547,26.0,895620
2020-12-13,Sardegna,633,26278,589,4.0,420640
2020-12-13,Sicilia,808,78190,1226,12.0,1082424
2020-12-13,Toscana,673,112344,1180,10.0,1718159
2020-12-13,Umbria,145,26190,294,1.0,456106
2020-12-13,Valle d'Aosta,34,6871,74,0.0,58056
2020-12-13,Veneto,4092,190641,2606,13.0,2997581
2020-12-14,Abruzzo,192,32275,630,7.0,465419
2020-12-14,Basilicata,66,9491,114,0.0,167483
2020-12-14,Calabria,166,19962,346,2.0,399500
2020-12-14,Campania,1088,175053,1796,0.0,1821695
2020-12-14,Emilia-Romagna,1574,146325,2831,12.0,2334039
2020-12-14,Friuli Venezia Giulia,402,40491,660,0.0,819153
2020-12-14,Lazio,1315,140991,2938,15.0,2473825
2020-12-14,Liguria,223,55841,780,1.0,651718
2020-12-14,Lombardia,945,444607,5053,21.0,4449633
2020-12-14,Marche,174,34972,469,3.0,457424
2020-12-14,Molise,40,5721,61,2.0,104315
2020-12-14,Piemonte,528,186066,3856,5.0,1766116
2020-12-14,Puglia,656,73628,1551,17.0,900498
2020-12-14,Sardegna,228,26506,580,5.0,422952
2020-12-14,Sicilia,914,79104,1237,12.0,1089515
2020-12-14,Toscana,445,112789,1193,4.0,1725291
2020-12-14,Umbria,49,26239,306,1.0,456414
2020-12-14,Valle d'Aosta,14,6885,74,1.0,58376
2020-12-14,Veneto,2829,193470,2646,21.0,3006809
2020-12-15,Abruzzo,100,32375,601,3.0,467336
2020-12-15,Basilicata,62,9553,106,0.0,168405
2020-12-15,Calabria,175,20137,335,2.0,401854
2020-12-15,Campania,647,175700,1720,0.0,1830136
2020-12-15,Emilia-Romagna,1238,147558,2797,17.0,2349809
2020-12-15,Friuli Venezia Giulia,829,41320,654,3.0,828919
2020-12-15,Lazio,1159,142150,2921,12.0,2489437
2020-12-15,Liguria,202,56043,768,3.0,655617
2020-12-15,Lombardia,2404,447011,4996,28.0,4477309
2020-12-15,Marche,228,35200,467,3.0,460780
2020-12-15,Molise,37,5758,59,0.0,104921
2020-12-15,Piemonte,1106,187172,3761,5.0,1784446
2020-12-15,Puglia,1023,74651,1530,34.0,910661
2020-12-15,Sardegna,231,26737,570,5.0,426556
2020-12-15,Sicilia,1087,80191,1225,14.0,1098601
2020-12-15,Toscana,332,113121,1156,15.0,1733863
2020-12-15,Umbria,179,26418,288,7.0,460748
2020-12-15,Valle d'Aosta,20,6905,74,0.0,58718
2020-12-15,Veneto,3320,196790,2694,45.0,3023689
2020-12-16,Abruzzo,257,32630,599,1.0,471645
2020-12-16,Basilicata,95,9648,109,1.0,169810
2020-12-16,Calabria,194,20331,318,3.0,404395
2020-12-16,Campania,900,176600,1701,0.0,1844893
2020-12-16,Emilia-Romagna,1238,148794,2773,9.0,2367376
2020-12-16,Friuli Venezia Giulia,779,42099,634,7.0,837745
2020-12-16,Lazio,1220,143370,2869,20.0,2505142
2020-12-16,Liguria,275,56318,755,5.0,660289
2020-12-16,Lombardia,2994,450005,4946,18.0,4514914
2020-12-16,Marche,480,35680,448,2.0,467740
2020-12-16,Molise,25,5783,58,2.0,105591
2020-12-16,Piemonte,1215,188387,3698,8.0,1801939
2020-12-16,Puglia,1388,76039,1498,42.0,920849
2020-12-16,Sardegna,405,27142,550,3.0,432157
2020-12-16,Sicilia,1065,81256,1188,18.0,1108575
2020-12-16,Toscana,489,113610,1101,12.0,1746053
2020-12-16,Umbria,169,26587,270,4.0,463909
2020-12-16,Valle d'Aosta,38,6943,67,1.0,59111
2020-12-16,Veneto,3817,200607,2698,31.0,3043792
2020-12-17,Abruzzo,246,32874,584,1.0,476211
2020-12-17,Basilicata,169,9817,106,0.0,171194
2020-12-17,Calabria,160,20491,296,2.0,406971
2020-12-17,Campania,927,177527,1656,0.0,1860023
2020-12-17,Emilia-Romagna,1667,150460,2801,6.0,2381673
2020-12-17,Friuli Venezia Giulia,707,42806,630,9.0,846841
2020-12-17,Lazio,1597,144967,2860,12.0,2521048
2020-12-17,Liguria,416,56734,746,4.0,664622
2020-12-17,Lombardia,2730,452735,4793,44.0,4546501
2020-12-17,Marche,467,36147,436,1.0,472564
2020-12-17,Molise,67,5850,58,0.0,106494
2020-12-17,Piemonte,883,189270,3597,4.0,1586358
2020-12-17,Puglia,1073,77112,1474,33.0,931577
2020-12-17,Sardegna,268,27410,558,3.0,436182
2020-12-17,Sicilia,872,82128,1131,10.0,1117928
2020-12-17,Toscana,636,114246,1062,16.0,1757598
2020-12-17,Umbria,180,26767,270,2.0,467015
2020-12-17,Valle d'Aosta,19,6962,70,1.0,59366
2020-12-17,Veneto,4402,205009,2701,29.0,3063368
2020-12-18,Abruzzo,227,33101,559,3.0,480066
2020-12-18,Basilicata,73,9890,99,1.0,172516
2020-12-18,Calabria,229,20720,294,2.0,409863
2020-12-18,Campania,1201,178728,1621,0.0,1878169
2020-12-18,Emilia-Romagna,1745,152204,2764,24.0,2398435
2020-12-18,Friuli Venezia Giulia,753,43559,601,6.0,854622
2020-12-18,Lazio,1428,146395,2780,9.0,2537032
2020-12-18,Liguria,287,57021,716,2.0,668390
2020-12-18,Lombardia,2744,455479,4656,22.0,4580347
2020-12-18,Marche,381,36528,427,4.0,477649
2020-12-18,Molise,73,5923,57,0.0,107405
2020-12-18,Piemonte,1210,187890,3516,14.0,1595851
2020-12-18,Puglia,1314,78426,1457,28.0,940923
2020-12-18,Sardegna,285,27695,547,1.0,440923
2020-12-18,Sicilia,731,82859,1091,19.0,1126037
2020-12-18,Toscana,514,114760,1009,9.0,1768982
2020-12-18,Umbria,142,26909,265,3.0,469887
2020-12-18,Valle d'Aosta,24,6986,70,0.0,59599
2020-12-18,Veneto,4211,209220,2687,36.0,3082169
2020-12-19,Abruzzo,156,33255,565,2.0,484055
2020-12-19,Basilicata,66,9956,96,0.0,173289
2020-12-19,Calabria,207,20927,290,3.0,412472
2020-12-19,Campania,949,179677,1598,0.0,1893908
2020-12-19,Emilia-Romagna,1641,153844,2819,14.0,2412286
2020-12-19,Friuli Venezia Giulia,974,44533,594,2.0,864718
2020-12-19,Lazio,1410,147805,2773,14.0,2552084
2020-12-19,Liguria,271,57292,702,3.0,672431
2020-12-19,Lombardia,1944,457423,4495,14.0,4607391
2020-12-19,Marche,369,36897,416,6.0,482731
2020-12-19,Molise,49,5972,59,1.0,108221
2020-12-19,Piemonte,638,188528,3437,1.0,1606272
2020-12-19,Puglia,1382,79808,1432,28.0,951771
2020-12-19,Sardegna,380,28075,533,4.0,444991
2020-12-19,Sicilia,878,83737,1071,7.0,1133274
2020-12-19,Toscana,540,115300,998,11.0,1780010
2020-12-19,Umbria,219,27128,261,4.0,475045
2020-12-19,Valle d'Aosta,23,7009,76,0.0,59869
2020-12-19,Veneto,3834,213054,2596,41.0,3104723
2020-12-20,Abruzzo,216,33471,557,4.0,488123
2020-12-20,Basilicata,73,10029,93,0.0,174328
2020-12-20,Calabria,224,21151,287,2.0,414398
2020-12-20,Campania,891,180568,1554,0.0,1908017
2020-12-20,Emilia-Romagna,1751,155593,2852,8.0,2423947
2020-12-20,Friuli Venezia Giulia,658,45191,602,6.0,870866
2020-12-20,Lazio,1213,149018,2784,14.0,2565665
2020-12-20,Liguria,285,57577,695,3.0,675557
2020-12-20,Lombardia,1795,459218,4341,15.0,4629812
2020-12-20,Marche,372,37269,416,3.0,487352
2020-12-20,Molise,62,6034,58,1.0,109099
2020-12-20,Piemonte,829,189357,3389,3.0,1611541
2020-12-20,Puglia,791,80599,1436,16.0,959266
2020-12-20,Sardegna,311,28386,548,3.0,448843
2020-12-20,Sicilia,792,84529,1076,13.0,1140383
2020-12-20,Toscana,483,115783,963,6.0,1790932
2020-12-20,Umbria,113,27241,251,5.0,477213
2020-12-20,Valle d'Aosta,22,7031,78,0.0,60016
2020-12-20,Veneto,3869,216923,2627,19.0,3118226
2020-12-21,Abruzzo,64,33534,555,4.0,489572
2020-12-21,Basilicata,25,10054,91,0.0,174938
2020-12-21,Calabria,110,21261,300,2.0,415795
2020-12-21,Campania,691,181259,1571,0.0,1917679
2020-12-21,Emilia-Romagna,1594,157185,2914,16.0,2431885
2020-12-21,Friuli Venezia Giulia,244,45435,607,3.0,873224
2020-12-21,Lazio,1205,150223,2720,14.0,2577902
2020-12-21,Liguria,177,57754,688,3.0,677043
2020-12-21,Lombardia,950,460168,4232,19.0,4640399
2020-12-21,Marche,162,37431,423,2.0,488786
2020-12-21,Molise,98,6132,59,0.0,109792
2020-12-21,Piemonte,611,189968,3409,13.0,1617379
2020-12-21,Puglia,788,81387,1431,32.0,963643
2020-12-21,Sardegna,297,28683,542,2.0,451459
2020-12-21,Sicilia,669,85198,1086,16.0,1146599
2020-12-21,Toscana,452,116235,965,8.0,1797570
2020-12-21,Umbria,41,27282,258,1.0,477564
2020-12-21,Valle d'Aosta,9,7040,84,0.0,60228
2020-12-21,Veneto,2583,219506,2649,22.0,3128299
2020-12-22,Abruzzo,86,33620,534,2.0,491911
2020-12-22,Basilicata,70,10124,93,2.0,176525
2020-12-22,Calabria,232,21493,292,2.0,418640
2020-12-22,Campania,791,182050,1529,0.0,1927864
2020-12-22,Emilia-Romagna,1162,158345,2891,24.0,2451777
2020-12-22,Friuli Venezia Giulia,549,45984,598,7.0,880631
2020-12-22,Lazio,1288,151511,2720,14.0,2590884
2020-12-22,Liguria,216,57970,700,1.0,680832
2020-12-22,Lombardia,2278,462446,4290,23.0,4672338
2020-12-22,Marche,363,37794,421,2.0,492948
2020-12-22,Molise,11,6143,56,0.0,110053
2020-12-22,Piemonte,542,190510,3331,7.0,1624273
2020-12-22,Puglia,876,82263,1421,53.0,974063
2020-12-22,Sardegna,184,28867,526,3.0,454446
2020-12-22,Sicilia,894,86092,1059,7.0,1155288
2020-12-22,Toscana,309,116544,941,3.0,1806133
2020-12-22,Umbria,114,27396,244,5.0,481344
2020-12-22,Valle d'Aosta,33,7073,90,1.0,60537
2020-12-22,Veneto,3082,222588,2672,40.0,3144621
2020-12-23,Abruzzo,255,33875,506,2.0,496034
2020-12-23,Basilicata,99,10223,91,1.0,177942
2020-12-23,Calabria,284,21777,297,3.0,422145
2020-12-23,Campania,1067,183117,1513,0.0,1946290
2020-12-23,Emilia-Romagna,1129,159472,2803,21.0,2469690
2020-12-23,Friuli Venezia Giulia,512,45884,595,6.0,887279
2020-12-23,Lazio,946,152457,2740,13.0,2603776
2020-12-23,Liguria,228,58198,689,5.0,684768
2020-12-23,Lombardia,2153,464599,4243,31.0,4705264
2020-12-23,Marche,498,38292,411,3.0,499038
2020-12-23,Molise,27,6170,53,0.0,110811
2020-12-23,Piemonte,933,191443,3239,13.0,1633219
2020-12-23,Puglia,942,83205,1417,59.0,984555
2020-12-23,Sardegna,269,29136,519,6.0,458742
2020-12-23,Sicilia,932,87024,1028,6.0,1164552
2020-12-23,Toscana,435,116979,903,7.0,1818397
2020-12-23,Umbria,157,27553,239,1.0,484909
2020-12-23,Valle d'Aosta,11,7084,84,0.0,60760
2020-12-23,Veneto,3357,225945,2660,36.0,3165214
2020-12-24,Abruzzo,223,34098,491,2.0,501153
2020-12-24,Basilicata,155,10378,96,1.0,179623
2020-12-24,Calabria,244,22021,284,3.0,425459
2020-12-24,Campania,1156,184273,1488,0.0,1966694
2020-12-24,Emilia-Romagna,1692,161163,2718,8.0,2485596
2020-12-24,Friuli Venezia Giulia,831,46715,582,4.0,898714
2020-12-24,Lazio,1519,153976,2690,14.0,2619089
2020-12-24,Liguria,328,58526,687,4.0,689389
2020-12-24,Lombardia,2656,467255,4178,14.0,4737558
2020-12-24,Marche,415,38707,409,6.0,504651
2020-12-24,Molise,115,6285,53,0.0,112219
2020-12-24,Piemonte,1057,192500,3144,7.0,1642265
2020-12-24,Puglia,1458,84663,1422,26.0,996863
2020-12-24,Sardegna,331,29467,498,2.0,462857
2020-12-24,Sicilia,853,87877,1008,16.0,1172687
2020-12-24,Toscana,563,117542,888,4.0,1830077
2020-12-24,Umbria,192,27745,238,4.0,488681
2020-12-24,Valle d'Aosta,35,7119,83,0.0,61008
2020-12-24,Veneto,3837,229782,2630,30.0,3188128
2020-12-25,Abruzzo,339,34437,435,2.0,505462
2020-12-25,Basilicata,69,10447,87,0.0,180476
2020-12-25,Calabria,257,22278,270,2.0,427662
2020-12-25,Campania,1009,185282,1449,0.0,1983049
2020-12-25,Emilia-Romagna,2127,163290,2711,16.0,2496457
2020-12-25,Friuli Venezia Giulia,584,47299,572,4.0,904549
2020-12-25,Lazio,1691,155667,2666,18.0,2635605
2020-12-25,Liguria,445,58971,663,3.0,693519
2020-12-25,Lombardia,2628,469883,3976,20.0,4765500
2020-12-25,Marche,603,39310,398,3.0,511362
2020-12-25,Molise,68,6353,52,0.0,112785
2020-12-25,Piemonte,875,193375,3029,7.0,1648345
2020-12-25,Puglia,1011,85674,1413,18.0,1004403
2020-12-25,Sardegna,409,29876,484,3.0,466701
2020-12-25,Sicilia,720,88597,995,15.0,1179159
2020-12-25,Toscana,613,118155,843,11.0,1841106
2020-12-25,Umbria,232,27977,240,3.0,490891
2020-12-25,Valle d'Aosta,11,7130,84,0.0,61109
2020-12-25,Veneto,5010,234792,2582,36.0,3201904
2020-12-26,Abruzzo,34,34471,429,4.0,505748
2020-12-26,Basilicata,25,10472,89,0.0,180627
2020-12-26,Calabria,237,22515,263,0.0,429174
2020-12-26,Campania,539,185821,1431,0.0,1989495
2020-12-26,Emilia-Romagna,1756,165044,2630,19.0,2502232
2020-12-26,Friuli Venezia Giulia,224,47523,587,5.0,906413
2020-12-26,Lazio,1123,156790,2742,7.0,2646199
2020-12-26,Liguria,34,59005,672,2.0,694040
2020-12-26,Lombardia,1606,471489,3839,14.0,4780837
2020-12-26,Marche,206,39516,412,6.0,513159
2020-12-26,Molise,28,6381,55,1.0,113182
2020-12-26,Piemonte,417,193792,3011,1.0,1651049
2020-12-26,Puglia,544,86218,1435,22.0,1006794
2020-12-26,Sardegna,173,30049,478,1.0,469168
2020-12-26,Sicilia,337,88934,1014,8.0,1183197
2020-12-26,Toscana,402,118557,825,10.0,1846026
2020-12-26,Umbria,51,28028,248,2.0,491673
2020-12-26,Valle d'Aosta,24,7154,77,1.0,61248
2020-12-26,Veneto,2523,237315,2589,28.0,3219624
2020-12-27,Abruzzo,25,34496,443,2.0,506082
2020-12-27,Basilicata,9,10481,98,0.0,180690
2020-12-27,Calabria,179,22694,255,2.0,429979
2020-12-27,Campania,310,186131,1440,0.0,1992877
2020-12-27,Emilia-Romagna,1283,166327,2609,9.0,2508298
2020-12-27,Friuli Venezia Giulia,144,47667,626,4.0,907700
2020-12-27,Lazio,977,157767,2802,14.0,2656014
2020-12-27,Liguria,99,59104,695,5.0,695223
2020-12-27,Lombardia,466,471955,3801,16.0,4785738
2020-12-27,Marche,181,39697,428,3.0,514332
2020-12-27,Molise,1,6382,55,1.0,113233
2020-12-27,Piemonte,470,194262,3039,14.0,1654351
2020-12-27,Puglia,221,86439,1444,28.0,1008542
2020-12-27,Sardegna,96,30145,483,2.0,470328
2020-12-27,Sicilia,682,89616,1027,14.0,1188827
2020-12-27,Toscana,227,118784,847,4.0,1849528
2020-12-27,Umbria,36,28064,260,5.0,492558
2020-12-27,Valle d'Aosta,27,7181,83,0.0,61613
2020-12-27,Veneto,3337,240652,2626,21.0,3232475
2020-12-28,Abruzzo,41,34533,458,2.0,506661
2020-12-28,Basilicata,17,10498,92,1.0,180907
2020-12-28,Calabria,212,22906,260,2.0,431495
2020-12-28,Campania,433,186564,1422,0.0,1997527
2020-12-28,Emilia-Romagna,750,167077,2642,15.0,2518742
2020-12-28,Friuli Venezia Giulia,187,47854,645,9.0,909588
